Sample File,C:\Users\robdav\Desktop\icewarnTest.csv
Model,3772

Sample #,1,,,,,2,,,,,3,,,,,
Start Date,01/30/23,,,,,01/30/23,,,,,01/30/23,,,,,
Start Time,14:18:27,,,,,16:40:36,,,,,17:40:43,,,,,
Sample Length,01:00:00,,,,,01:00:00,,,,,27:22,,,,,
Averaging Interval (secs),1.0,,,,,1.0,,,,,1.0,,,,
Title,,,,,,,,,,,,,,,
Instrument ID,3772  70708634 2.16,,,,,3772  70708634 2.16,,,,,3772  70708634 2.16,,,,
Instrument Errors,Aerosol Flow Rate Error,,,,,Aerosol Flow Rate Error,,,,,Aerosol Flow Rate Error,,,,

Mean,721.759,,,,,2031.63,,,,,248.888,,,,
Min,0.06,,,,,3.24,,,,,1.98,,,,
Max,1041.8,,,,,7008,,,,,1018.4,,,,
Std. Dev.,272.755,,,,,1843.26,,,,,229.994,,,,

Time1,Concentration1 (#/cc),Count (#),Analog 1,Analog 2,Time2,Concentration2 (#/cc),Count (#),Analog 1,Analog 2,Time3,Concentration3 (#/cc),Count (#),Analog 1,Analog 2,
14:22:53,899.6,14995,0,0,16:45:02,247.6,4129,0,0,17:45:09,31.56,526,0,0,
14:22:54,915,15252,0,0,16:45:03,253.9,4234,0,0,17:45:10,33.9,565,0,0,
14:22:55,939.2,15652,0,0,16:45:04,248.4,4145,0,0,17:45:11,33.48,558,0,0,
14:22:56,933.5,15559,0,0,16:45:05,247.5,4129,0,0,17:45:12,33.96,566,0,0,
14:22:57,949.4,15821,0,0,16:45:06,252.5,4209,0,0,17:45:13,28.98,483,0,0,
14:22:58,932.1,15537,0,0,16:45:07,253.3,4226,0,0,17:45:14,28.62,477,0,0,
14:22:59,933.3,15556,0,0,16:45:08,248.6,4145,0,0,17:45:15,29.76,496,0,0,
14:23:00,944.1,15735,0,0,16:45:09,258.3,4309,0,0,17:45:16,29.4,490,0,0,
14:23:01,940.8,15681,0,0,16:45:10,250.3,4173,0,0,17:45:17,29.58,493,0,0,
14:23:02,929.3,15487,0,0,16:45:11,252,4203,0,0,17:45:18,28.02,467,0,0,
14:23:03,905.3,15091,0,0,16:45:12,245.1,4087,0,0,17:45:19,30.6,510,0,0,
14:23:04,894.1,14902,0,0,16:45:13,246.2,4103,0,0,17:45:20,27.84,464,0,0,
14:23:05,892.4,14872,0,0,16:45:14,232.7,3877,0,0,17:45:21,27,450,0,0,
14:23:06,891.7,14861,0,0,16:45:15,226.5,3771,0,0,17:45:22,24.84,414,0,0,
14:23:07,903.7,15062,0,0,16:45:16,223.6,3725,0,0,17:45:23,26.46,441,0,0,
14:23:08,880.9,14681,0,0,16:45:17,219.3,3652,0,0,17:45:24,26.94,449,0,0,
14:23:09,901.4,15022,0,0,16:45:18,216.4,3604,0,0,17:45:25,26.82,447,0,0,
14:23:10,918.4,15308,0,0,16:45:19,216.5,3605,0,0,17:45:26,23.52,392,0,0,
14:23:11,904,15067,0,0,16:45:20,215.4,3585,0,0,17:45:27,25.32,422,0,0,
14:23:12,906.5,15110,0,0,16:45:21,212,3530,0,0,17:45:28,25.74,429,0,0,
14:23:13,915.1,15247,0,0,16:45:22,219.1,3649,0,0,17:45:29,27.84,464,0,0,
14:23:14,898.7,14977,0,0,16:45:23,209.9,3491,0,0,17:45:30,26.82,447,0,0,
14:23:15,933.1,15550,0,0,16:45:24,204.4,3404,0,0,17:45:31,24.24,404,0,0,
14:23:16,932.1,15536,0,0,16:45:25,201.1,3346,0,0,17:45:32,23.16,386,0,0,
14:23:17,927.7,15462,0,0,16:45:26,214.2,3568,0,0,17:45:33,23.58,393,0,0,
14:23:18,908.6,15144,0,0,16:45:27,216.6,3603,0,0,17:45:34,22.98,383,0,0,
14:23:19,886,14767,0,0,16:45:28,235.2,3920,0,0,17:45:35,23.34,389,0,0,
14:23:20,942.6,15708,0,0,16:45:29,248.3,4139,0,0,17:45:36,23.64,394,0,0,
14:23:21,965.3,16089,0,0,16:45:30,273.7,4566,0,0,17:45:37,22.02,367,0,0,
14:23:22,1013,16887,0,0,16:45:31,304.9,5083,0,0,17:45:38,21.66,361,0,0,
14:23:23,1020.4,16983,0,0,16:45:32,328.9,5483,0,0,17:45:39,21.36,356,0,0,
14:23:24,1014.1,16907,0,0,16:45:33,373.5,6221,0,0,17:45:40,22.68,378,0,0,
14:23:25,1010.9,16847,0,0,16:45:34,388.8,6478,0,0,17:45:41,21.9,365,0,0,
14:23:26,1014.7,16899,0,0,16:45:35,420.6,7010,0,0,17:45:42,21.96,366,0,0,
14:23:27,956.7,15943,0,0,16:45:36,462.3,7705,0,0,17:45:43,18,300,0,0,
14:23:28,900.3,15006,0,0,16:45:37,468.9,7815,0,0,17:45:44,19.68,328,0,0,
14:23:29,892.3,14873,0,0,16:45:38,489.6,8160,0,0,17:45:45,18.78,313,0,0,
14:23:30,922.5,15375,0,0,16:45:39,502.9,8380,0,0,17:45:46,18.96,316,0,0,
14:23:31,913.4,15221,0,0,16:45:40,529.9,8832,0,0,17:45:47,18.72,312,0,0,
14:23:32,898.7,14979,0,0,16:45:41,544.1,9069,0,0,17:45:48,20.94,349,0,0,
14:23:33,880.5,14677,0,0,16:45:42,565.3,9423,0,0,17:45:49,17.64,294,0,0,
14:23:34,903.4,15056,0,0,16:45:43,585.4,9757,0,0,17:45:50,19.2,320,0,0,
14:23:35,910,15167,0,0,16:45:44,619.6,10322,0,0,17:45:51,17.22,287,0,0,
14:23:36,913.2,15217,0,0,16:45:45,631.7,10528,0,0,17:45:52,16.62,277,0,0,
14:23:37,887.5,14795,0,0,16:45:46,662,11036,0,0,17:45:53,17.46,291,0,0,
14:23:38,891.5,14857,0,0,16:45:47,675.9,11263,0,0,17:45:54,16.86,281,0,0,
14:23:39,887.5,14793,0,0,16:45:48,713.1,11886,0,0,17:45:55,15.6,260,0,0,
14:23:40,879.7,14662,0,0,16:45:49,724.7,12079,0,0,17:45:56,16.98,283,0,0,
14:23:41,876.6,14610,0,0,16:45:50,760.5,12672,0,0,17:45:57,18.06,301,0,0,
14:23:42,855.8,14264,0,0,16:45:51,794.1,13236,0,0,17:45:58,18.06,301,0,0,
14:23:43,877.3,14622,0,0,16:45:52,802.4,13374,0,0,17:45:59,17.94,299,0,0,
14:23:44,853.2,14221,0,0,16:45:53,826,13769,0,0,17:46:00,18.36,306,0,0,
14:23:45,865.2,14418,0,0,16:45:54,828.2,13807,0,0,17:46:01,15.24,254,0,0,
14:23:46,869.6,14493,0,0,16:45:55,879.3,14657,0,0,17:46:02,15.6,260,0,0,
14:23:47,894.9,14917,0,0,16:45:56,884.4,14740,0,0,17:46:03,15.84,264,0,0,
14:23:48,950.9,15848,0,0,16:45:57,908.2,15137,0,0,17:46:04,14.58,243,0,0,
14:23:49,922.6,15374,0,0,16:45:58,936.5,15608,0,0,17:46:05,15.66,261,0,0,
14:23:50,896.3,14942,0,0,16:45:59,950.2,15836,0,0,17:46:06,16.32,272,0,0,
14:23:51,916.9,15279,0,0,16:46:00,961.8,16028,0,0,17:46:07,14.94,249,0,0,
14:23:52,903.9,15066,0,0,16:46:01,993.5,16545,0,0,17:46:08,13.26,221,0,0,
14:23:53,917.6,15296,0,0,16:46:02,1001.1,16713,0,0,17:46:09,12.48,208,0,0,
14:23:54,912.6,15211,0,0,16:46:03,1044,17410,0,0,17:46:10,14.94,249,0,0,
14:23:55,913.6,15229,0,0,16:46:04,1048.1,17451,0,0,17:46:11,15.36,256,0,0,
14:23:56,942.4,15707,0,0,16:46:05,1075,17908,0,0,17:46:12,14.46,241,0,0,
14:23:57,981.7,16356,0,0,16:46:06,1082,18028,0,0,17:46:13,12.66,211,0,0,
14:23:58,943.6,15726,0,0,16:46:07,1099,18302,0,0,17:46:14,13.68,228,0,0,
14:23:59,924.8,15413,0,0,16:46:08,1115,18593,0,0,17:46:15,13.92,232,0,0,
14:24:00,893.3,14887,0,0,16:46:09,1125,18742,0,0,17:46:16,13.2,220,0,0,
14:24:01,893.5,14893,0,0,16:46:10,1175,19590,0,0,17:46:17,12.96,216,0,0,
14:24:02,905,15080,0,0,16:46:11,1189,19798,0,0,17:46:18,12.96,216,0,0,
14:24:03,893,14882,0,0,16:46:12,1229,20476,0,0,17:46:19,13.8,230,0,0,
14:24:04,922.5,15374,0,0,16:46:13,1229,20476,0,0,17:46:20,11.4,190,0,0,
14:24:05,947.1,15786,0,0,16:46:14,1253,20878,0,0,17:46:21,11.4,190,0,0,
14:24:06,921.9,15367,0,0,16:46:15,1284,21380,0,0,17:46:22,12.48,208,0,0,
14:24:07,905.2,15088,0,0,16:46:16,1328,22135,0,0,17:46:23,10.98,183,0,0,
14:24:08,896.8,14949,0,0,16:46:17,1317,21952,0,0,17:46:24,11.82,197,0,0,
14:24:09,874.8,14577,0,0,16:46:18,1343,22381,0,0,17:46:25,12,200,0,0,
14:24:10,850.4,14172,0,0,16:46:19,1381,23016,0,0,17:46:26,11.34,189,0,0,
14:24:11,844.5,14073,0,0,16:46:20,1387,23117,0,0,17:46:27,11.52,192,0,0,
14:24:12,894.5,14910,0,0,16:46:21,1398,23304,0,0,17:46:28,11.52,192,0,0,
14:24:13,874.5,14573,0,0,16:46:22,1419,23638,0,0,17:46:29,11.88,198,0,0,
14:24:14,897.3,14955,0,0,16:46:23,1462,24392,0,0,17:46:30,10.32,172,0,0,
14:24:15,894,14903,0,0,16:46:24,1496,24922,0,0,17:46:31,10.86,181,0,0,
14:24:16,923.1,15383,0,0,16:46:25,1500,25020,0,0,17:46:32,9.3,155,0,0,
14:24:17,943.6,15728,0,0,16:46:26,1535,25566,0,0,17:46:33,9.78,163,0,0,
14:24:18,914.1,15234,0,0,16:46:27,1541,25690,0,0,17:46:34,9.72,162,0,0,
14:24:19,919.8,15332,0,0,16:46:28,1581,26342,0,0,17:46:35,9.6,160,0,0,
14:24:20,904.9,15081,0,0,16:46:29,1604,26752,0,0,17:46:36,11.16,186,0,0,
14:24:21,930.1,15504,0,0,16:46:30,1618,26942,0,0,17:46:37,9.84,164,0,0,
14:24:22,946.8,15780,0,0,16:46:31,1656,27602,0,0,17:46:38,10.68,178,0,0,
14:24:23,930.2,15503,0,0,16:46:32,1655,27573,0,0,17:46:39,10.62,177,0,0,
14:24:24,926.9,15448,0,0,16:46:33,1682,28015,0,0,17:46:40,10.56,176,0,0,
14:24:25,919.7,15325,0,0,16:46:34,1709,28493,0,0,17:46:41,8.22,137,0,0,
14:24:26,898.8,14978,0,0,16:46:35,1715,28589,0,0,17:46:42,10.32,172,0,0,
14:24:27,892.2,14870,0,0,16:46:36,1737,28956,0,0,17:46:43,9.78,163,0,0,
14:24:28,924.1,15404,0,0,16:46:37,1767,29463,0,0,17:46:44,8.4,140,0,0,
14:24:29,935.5,15594,0,0,16:46:38,1796,29933,0,0,17:46:45,9.6,160,0,0,
14:24:30,935.9,15599,0,0,16:46:39,1810,30168,0,0,17:46:46,9.54,159,0,0,
14:24:31,935,15579,0,0,16:46:40,1809,30144,0,0,17:46:47,9.3,155,0,0,
14:24:32,923.5,15391,0,0,16:46:41,1837,30578,0,0,17:46:48,8.94,149,0,0,
14:24:33,899.2,14985,0,0,16:46:42,1866,31130,0,0,17:46:49,7.14,119,0,0,
14:24:34,901.6,15026,0,0,16:46:43,1893,31564,0,0,17:46:50,6.84,114,0,0,
14:24:35,901.7,15030,0,0,16:46:44,1941,32351,0,0,17:46:51,8.58,143,0,0,
14:24:36,922.4,15374,0,0,16:46:45,1959,32668,0,0,17:46:52,7.32,122,0,0,
14:24:37,950.2,15832,0,0,16:46:46,1967,32763,0,0,17:46:53,7.8,130,0,0,
14:24:38,928.6,15476,0,0,16:46:47,1972,32847,0,0,17:46:54,8.88,148,0,0,
14:24:39,884.5,14739,0,0,16:46:48,2003,33391,0,0,17:46:55,9.54,159,0,0,
14:24:40,893.8,14898,0,0,16:46:49,2014,33547,0,0,17:46:56,7.62,127,0,0,
14:24:41,885.2,14754,0,0,16:46:50,2017,33620,0,0,17:46:57,8.52,142,0,0,
14:24:42,892.7,14879,0,0,16:46:51,2003,33405,0,0,17:46:58,8.28,138,0,0,
14:24:43,932.3,15540,0,0,16:46:52,2092,34865,0,0,17:46:59,8.64,144,0,0,
14:24:44,938.8,15640,0,0,16:46:53,2116,35268,0,0,17:47:00,8.28,138,0,0,
14:24:45,926.5,15445,0,0,16:46:54,2116,35258,0,0,17:47:01,7.68,128,0,0,
14:24:46,901.8,15030,0,0,16:46:55,2132,35513,0,0,17:47:02,7.68,128,0,0,
14:24:47,928.3,15469,0,0,16:46:56,2138,35623,0,0,17:47:03,5.94,99,0,0,
14:24:48,912.5,15209,0,0,16:46:57,2167,36105,0,0,17:47:04,7.98,133,0,0,
14:24:49,904.1,15070,0,0,16:46:58,2183,36396,0,0,17:47:05,7.32,122,0,0,
14:24:50,918.3,15305,0,0,16:46:59,2180,36341,0,0,17:47:06,8.34,139,0,0,
14:24:51,920.7,15346,0,0,16:47:00,2199,36673,0,0,17:47:07,7.8,130,0,0,
14:24:52,929.5,15491,0,0,16:47:01,2196,36620,0,0,17:47:08,6.18,103,0,0,
14:24:53,958.2,15971,0,0,16:47:02,2228,37109,0,0,17:47:09,6.36,106,0,0,
14:24:54,925.4,15422,0,0,16:47:03,2248,37460,0,0,17:47:10,7.02,117,0,0,
14:24:55,927.3,15457,0,0,16:47:04,2228,37124,0,0,17:47:11,7.26,121,0,0,
14:24:56,728.3,12140,0,0,16:47:05,2253,37550,0,0,17:47:12,5.34,89,0,0,
14:24:57,493.9,8232,0,0,16:47:06,2277,37936,0,0,17:47:13,6.66,111,0,0,
14:24:58,417.3,6956,0,0,16:47:07,2285,38063,0,0,17:47:14,6.36,106,0,0,
14:24:59,778.8,12979,0,0,16:47:08,2302,38342,0,0,17:47:15,7.14,119,0,0,
14:25:00,672,11201,0,0,16:47:09,2313,38539,0,0,17:47:16,7.2,120,0,0,
14:25:01,263.5,4390,0,0,16:47:10,2291,38182,0,0,17:47:17,6.96,116,0,0,
14:25:02,46.62,777,0,0,16:47:11,2325,38744,0,0,17:47:18,6.06,101,0,0,
14:25:03,18.24,304,0,0,16:47:12,2303,38403,0,0,17:47:19,5.88,98,0,0,
14:25:04,11.88,198,0,0,16:47:13,2317,38635,0,0,17:47:20,4.74,79,0,0,
14:25:05,12.84,214,0,0,16:47:14,2317,38601,0,0,17:47:21,5.04,84,0,0,
14:25:06,12.24,204,0,0,16:47:15,2365,39421,0,0,17:47:22,5.64,94,0,0,
14:25:07,14.16,236,0,0,16:47:16,2375,39585,0,0,17:47:23,4.62,77,0,0,
14:25:08,16.44,274,0,0,16:47:17,2378,39636,0,0,17:47:24,6.78,113,0,0,
14:25:09,16.8,280,0,0,16:47:18,2404,40059,0,0,17:47:25,6.12,102,0,0,
14:25:10,18.3,305,0,0,16:47:19,2378,39635,0,0,17:47:26,5.94,99,0,0,
14:25:11,18.24,304,0,0,16:47:20,2382,39726,0,0,17:47:27,5.34,89,0,0,
14:25:12,19.14,319,0,0,16:47:21,2386,39784,0,0,17:47:28,4.68,78,0,0,
14:25:13,20.76,346,0,0,16:47:22,2389,39817,0,0,17:47:29,4.92,82,0,0,
14:25:14,20.16,336,0,0,16:47:23,2437,40611,0,0,17:47:30,5.04,84,0,0,
14:25:15,18.9,315,0,0,16:47:24,2442,40680,0,0,17:47:31,5.88,98,0,0,
14:25:16,19.62,327,0,0,16:47:25,2387,39795,0,0,17:47:32,5.82,97,0,0,
14:25:17,18.9,315,0,0,16:47:26,2394,39902,0,0,17:47:33,5.58,93,0,0,
14:25:18,19.02,317,0,0,16:47:27,2423,40372,0,0,17:47:34,3.06,51,0,0,
14:25:19,20.22,337,0,0,16:47:28,2448,40791,0,0,17:47:35,5.82,97,0,0,
14:25:20,18.66,311,0,0,16:47:29,2462,41025,0,0,17:47:36,6.54,109,0,0,
14:25:21,16.08,268,0,0,16:47:30,2445,40741,0,0,17:47:37,5.58,93,0,0,
14:25:22,18.72,312,0,0,16:47:31,2440,40691,0,0,17:47:38,4.86,81,0,0,
14:25:23,16.8,280,0,0,16:47:32,2486,41444,0,0,17:47:39,4.62,77,0,0,
14:25:24,17.1,285,0,0,16:47:33,2472,41205,0,0,17:47:40,5.46,91,0,0,
14:25:25,17.52,292,0,0,16:47:34,2514,41864,0,0,17:47:41,3.96,66,0,0,
14:25:26,16.98,283,0,0,16:47:35,2481,41317,0,0,17:47:42,4.26,71,0,0,
14:25:27,14.52,242,0,0,16:47:36,2504,41721,0,0,17:47:43,3.78,63,0,0,
14:25:28,16.14,269,0,0,16:47:37,2513,41853,0,0,17:47:44,4.8,80,0,0,
14:25:29,13.68,228,0,0,16:47:38,2490,41498,0,0,17:47:45,5.52,92,0,0,
14:25:30,15,250,0,0,16:47:39,2500,41676,0,0,17:47:46,5.04,84,0,0,
14:25:31,15.9,265,0,0,16:47:40,2484,41393,0,0,17:47:47,4.56,76,0,0,
14:25:32,14.4,240,0,0,16:47:41,2469,41187,0,0,17:47:48,4.62,77,0,0,
14:25:33,14.52,242,0,0,16:47:42,2457,40969,0,0,17:47:49,3.9,65,0,0,
14:25:34,11.58,193,0,0,16:47:43,2451,40861,0,0,17:47:50,3.48,58,0,0,
14:25:35,12.24,204,0,0,16:47:44,2473,41223,0,0,17:47:51,4.26,71,0,0,
14:25:36,14.4,240,0,0,16:47:45,2488,41452,0,0,17:47:52,4.5,75,0,0,
14:25:37,10.98,183,0,0,16:47:46,2480,41342,0,0,17:47:53,4.44,74,0,0,
14:25:38,14.82,247,0,0,16:47:47,2475,41264,0,0,17:47:54,4.02,67,0,0,
14:25:39,12.84,214,0,0,16:47:48,2463,41068,0,0,17:47:55,3.54,59,0,0,
14:25:40,9.66,161,0,0,16:47:49,2450,40828,0,0,17:47:56,4.26,71,0,0,
14:25:41,10.86,181,0,0,16:47:50,2457,40972,0,0,17:47:57,5.28,88,0,0,
14:25:42,11.28,188,0,0,16:47:51,2449,40824,0,0,17:47:58,4.68,78,0,0,
14:25:43,10.92,182,0,0,16:47:52,2464,41053,0,0,17:47:59,4.32,72,0,0,
14:25:44,11.1,185,0,0,16:47:53,2479,41330,0,0,17:48:00,3.48,58,0,0,
14:25:45,11.64,194,0,0,16:47:54,2419,40319,0,0,17:48:01,4.2,70,0,0,
14:25:46,11.1,185,0,0,16:47:55,2464,41060,0,0,17:48:02,3.3,55,0,0,
14:25:47,10.32,172,0,0,16:47:56,2457,40951,0,0,17:48:03,4.5,75,0,0,
14:25:48,9.54,159,0,0,16:47:57,2433,40584,0,0,17:48:04,4.2,70,0,0,
14:25:49,10.8,180,0,0,16:47:58,2416,40258,0,0,17:48:05,3.06,51,0,0,
14:25:50,9.78,163,0,0,16:47:59,2432,40559,0,0,17:48:06,2.94,49,0,0,
14:25:51,9,150,0,0,16:48:00,2396,39953,0,0,17:48:07,3.84,64,0,0,
14:25:52,8.82,147,0,0,16:48:01,2414,40228,0,0,17:48:08,3.3,55,0,0,
14:25:53,9,150,0,0,16:48:02,2397,39952,0,0,17:48:09,3.12,52,0,0,
14:25:54,7.2,120,0,0,16:48:03,2373,39533,0,0,17:48:10,3.9,65,0,0,
14:25:55,8.88,148,0,0,16:48:04,2349,39175,0,0,17:48:11,3.84,64,0,0,
14:25:56,9.66,161,0,0,16:48:05,2378,39652,0,0,17:48:12,3.24,54,0,0,
14:25:57,8.7,145,0,0,16:48:06,2406,40108,0,0,17:48:13,3.9,65,0,0,
14:25:58,8.28,138,0,0,16:48:07,2349,39139,0,0,17:48:14,3.36,56,0,0,
14:25:59,9.3,155,0,0,16:48:08,2345,39088,0,0,17:48:15,3.36,56,0,0,
14:26:00,8.52,142,0,0,16:48:09,2327,38800,0,0,17:48:16,2.58,43,0,0,
14:26:01,8.76,146,0,0,16:48:10,2331,38848,0,0,17:48:17,3.54,59,0,0,
14:26:02,8.34,139,0,0,16:48:11,2344,39052,0,0,17:48:18,2.46,41,0,0,
14:26:03,7.44,124,0,0,16:48:12,2342,39053,0,0,17:48:19,3.72,62,0,0,
14:26:04,8.52,142,0,0,16:48:13,2343,39056,0,0,17:48:20,3.06,51,0,0,
14:26:05,7.2,120,0,0,16:48:14,2328,38787,0,0,17:48:21,2.34,39,0,0,
14:26:06,7.98,133,0,0,16:48:15,2296,38277,0,0,17:48:22,3.24,54,0,0,
14:26:07,7.26,121,0,0,16:48:16,2302,38390,0,0,17:48:23,2.58,43,0,0,
14:26:08,6.84,114,0,0,16:48:17,2305,38410,0,0,17:48:24,3.42,57,0,0,
14:26:09,7.26,121,0,0,16:48:18,2275,37922,0,0,17:48:25,3.24,54,0,0,
14:26:10,8.1,135,0,0,16:48:19,2251,37508,0,0,17:48:26,3.3,55,0,0,
14:26:11,8.1,135,0,0,16:48:20,2298,38281,0,0,17:48:27,2.4,40,0,0,
14:26:12,8.1,135,0,0,16:48:21,2302,38352,0,0,17:48:28,2.58,43,0,0,
14:26:13,7.74,129,0,0,16:48:22,2302,38350,0,0,17:48:29,2.4,40,0,0,
14:26:14,8.28,138,0,0,16:48:23,2305,38402,0,0,17:48:30,2.82,47,0,0,
14:26:15,8.1,135,0,0,16:48:24,2287,38123,0,0,17:48:31,2.82,47,0,0,
14:26:16,6.24,104,0,0,16:48:25,2267,37776,0,0,17:48:32,2.88,48,0,0,
14:26:17,6,100,0,0,16:48:26,2294,38243,0,0,17:48:33,3.42,57,0,0,
14:26:18,7.14,119,0,0,16:48:27,2305,38438,0,0,17:48:34,2.46,41,0,0,
14:26:19,7.98,133,0,0,16:48:28,2301,38334,0,0,17:48:35,2.46,41,0,0,
14:26:20,6,100,0,0,16:48:29,2306,38445,0,0,17:48:36,3.42,57,0,0,
14:26:21,7.14,119,0,0,16:48:30,2307,38457,0,0,17:48:37,2.76,46,0,0,
14:26:22,6.3,105,0,0,16:48:31,2344,39069,0,0,17:48:38,3.06,51,0,0,
14:26:23,7.2,120,0,0,16:48:32,2334,38911,0,0,17:48:39,2.46,41,0,0,
14:26:24,6.78,113,0,0,16:48:33,2355,39252,0,0,17:48:40,1.98,33,0,0,
14:26:25,6.3,105,0,0,16:48:34,2325,38740,0,0,17:48:41,2.1,35,0,0,
14:26:26,5.82,97,0,0,16:48:35,2373,39549,0,0,17:48:42,2.52,42,0,0,
14:26:27,6.78,113,0,0,16:48:36,2354,39224,0,0,17:48:43,2.7,45,0,0,
14:26:28,6.6,110,0,0,16:48:37,2339,38995,0,0,17:48:44,3.36,56,0,0,
14:26:29,6,100,0,0,16:48:38,2351,39212,0,0,17:48:45,3.54,59,0,0,
14:26:30,6.84,114,0,0,16:48:39,2341,39034,0,0,17:48:46,3.48,58,0,0,
14:26:31,6.36,106,0,0,16:48:40,2331,38834,0,0,17:48:47,3.78,63,0,0,
14:26:32,6.24,104,0,0,16:48:41,2334,38890,0,0,17:48:48,4.26,71,0,0,
14:26:33,6.66,111,0,0,16:48:42,2322,38709,0,0,17:48:49,4.86,81,0,0,
14:26:34,6.3,105,0,0,16:48:43,2315,38611,0,0,17:48:50,4.74,79,0,0,
14:26:35,5.58,93,0,0,16:48:44,2325,38738,0,0,17:48:51,6.06,101,0,0,
14:26:36,4.44,74,0,0,16:48:45,2295,38240,0,0,17:48:52,7.02,117,0,0,
14:26:37,5.88,98,0,0,16:48:46,2311,38555,0,0,17:48:53,5.52,92,0,0,
14:26:38,5.22,87,0,0,16:48:47,2314,38602,0,0,17:48:54,6.18,103,0,0,
14:26:39,6.18,103,0,0,16:48:48,2297,38300,0,0,17:48:55,6.78,113,0,0,
14:26:40,5.4,90,0,0,16:48:49,2321,38659,0,0,17:48:56,6.78,113,0,0,
14:26:41,5.34,89,0,0,16:48:50,2311,38528,0,0,17:48:57,7.14,119,0,0,
14:26:42,5.16,86,0,0,16:48:51,2316,38613,0,0,17:48:58,8.04,134,0,0,
14:26:43,5.16,86,0,0,16:48:52,2335,38905,0,0,17:48:59,8.34,139,0,0,
14:26:44,5.58,93,0,0,16:48:53,2345,39069,0,0,17:49:00,7.86,131,0,0,
14:26:45,5.28,88,0,0,16:48:54,2336,38930,0,0,17:49:01,7.5,125,0,0,
14:26:46,5.82,97,0,0,16:48:55,2317,38611,0,0,17:49:02,7.98,133,0,0,
14:26:47,5.7,95,0,0,16:48:56,2324,38723,0,0,17:49:03,8.28,138,0,0,
14:26:48,4.8,80,0,0,16:48:57,2365,39420,0,0,17:49:04,8.16,136,0,0,
14:26:49,4.86,81,0,0,16:48:58,2345,39101,0,0,17:49:05,7.68,128,0,0,
14:26:50,5.28,88,0,0,16:48:59,2345,39040,0,0,17:49:06,7.86,131,0,0,
14:26:51,4.74,79,0,0,16:49:00,2325,38747,0,0,17:49:07,8.76,146,0,0,
14:26:52,4.32,72,0,0,16:49:01,2352,39196,0,0,17:49:08,8.7,145,0,0,
14:26:53,5.22,87,0,0,16:49:02,2366,39451,0,0,17:49:09,8.4,140,0,0,
14:26:54,5.34,89,0,0,16:49:03,2387,39780,0,0,17:49:10,9.06,151,0,0,
14:26:55,5.16,86,0,0,16:49:04,2381,39689,0,0,17:49:11,8.16,136,0,0,
14:26:56,5.22,87,0,0,16:49:05,2377,39602,0,0,17:49:12,9.24,154,0,0,
14:26:57,4.56,76,0,0,16:49:06,2377,39645,0,0,17:49:13,9.24,154,0,0,
14:26:58,4.56,76,0,0,16:49:07,2388,39791,0,0,17:49:14,10.08,168,0,0,
14:26:59,4.2,70,0,0,16:49:08,2391,39832,0,0,17:49:15,10.5,175,0,0,
14:27:00,5.1,85,0,0,16:49:09,2373,39551,0,0,17:49:16,9.06,151,0,0,
14:27:01,5.16,86,0,0,16:49:10,2398,39963,0,0,17:49:17,9.9,165,0,0,
14:27:02,3.72,62,0,0,16:49:11,2407,40094,0,0,17:49:18,11.88,198,0,0,
14:27:03,4.5,75,0,0,16:49:12,2396,39942,0,0,17:49:19,11.34,189,0,0,
14:27:04,3.84,64,0,0,16:49:13,2423,40377,0,0,17:49:20,11.04,184,0,0,
14:27:05,3.96,66,0,0,16:49:14,2445,40761,0,0,17:49:21,10.5,175,0,0,
14:27:06,4.38,73,0,0,16:49:15,2432,40532,0,0,17:49:22,11.94,199,0,0,
14:27:07,5.16,86,0,0,16:49:16,2444,40724,0,0,17:49:23,12.3,205,0,0,
14:27:08,5.22,87,0,0,16:49:17,2440,40677,0,0,17:49:24,14.04,234,0,0,
14:27:09,5.7,95,0,0,16:49:18,2452,40846,0,0,17:49:25,14.16,236,0,0,
14:27:10,4.74,79,0,0,16:49:19,2437,40618,0,0,17:49:26,13.98,233,0,0,
14:27:11,5.82,97,0,0,16:49:20,2407,40112,0,0,17:49:27,14.34,239,0,0,
14:27:12,5.28,88,0,0,16:49:21,2404,40058,0,0,17:49:28,13.86,231,0,0,
14:27:13,4.8,80,0,0,16:49:22,2432,40521,0,0,17:49:29,14.28,238,0,0,
14:27:14,4.62,77,0,0,16:49:23,2390,39840,0,0,17:49:30,13.02,217,0,0,
14:27:15,5.04,84,0,0,16:49:24,2375,39600,0,0,17:49:31,15.12,252,0,0,
14:27:16,5.22,87,0,0,16:49:25,2442,40710,0,0,17:49:32,15.9,265,0,0,
14:27:17,4.8,80,0,0,16:49:26,2449,40804,0,0,17:49:33,17.58,293,0,0,
14:27:18,4.68,78,0,0,16:49:27,2474,41229,0,0,17:49:34,14.52,242,0,0,
14:27:19,4.68,78,0,0,16:49:28,2452,40872,0,0,17:49:35,17.88,298,0,0,
14:27:20,4.26,71,0,0,16:49:29,2448,40802,0,0,17:49:36,18.12,302,0,0,
14:27:21,5.4,90,0,0,16:49:30,2438,40635,0,0,17:49:37,17.16,286,0,0,
14:27:22,4.92,82,0,0,16:49:31,2471,41170,0,0,17:49:38,18.06,301,0,0,
14:27:23,4.56,76,0,0,16:49:32,2437,40620,0,0,17:49:39,19.68,328,0,0,
